customer_Id,Recency,Frequency,Monetary,Cluster
271685,311,1,1243.125,0
271687,242,5,19919.835,2
271688,463,1,427.635,0
271689,883,2,2207.79,1
271690,337,1,675.155,0
271694,515,4,7027.8,3
271697,84,4,6161.48,3
271698,208,2,695.045,0
271699,70,3,4050.9300000000003,3
271700,1015,1,1259.7,1
271701,462,3,4909.515,3
271702,87,2,10062.13,3
271703,370,4,8859.89,3
271704,423,3,8988.07,3
271705,150,1,1398.93,0
271707,361,2,1661.92,0
271712,496,2,4647.63,0
271714,391,3,5457.595,3
271716,213,2,6528.34,0
271717,309,4,16463.395,2
271718,251,2,4780.2300000000005,0
271719,788,1,366.86,1
271721,86,3,8048.82,3
271722,518,4,9516.26,3
271726,306,2,3947.06,0
271729,154,4,11067.68,3
271730,693,1,5281.9,1
271731,663,4,11834.55,3
271733,57,3,9291.945,3
271735,151,3,3444.285,0
271737,60,5,12033.45,2
271738,116,3,5886.334999999999,3
271740,882,1,1580.15,1
271742,214,1,3624.4,0
271743,579,2,5249.855,1
271744,7,6,17407.065,2
271747,829,5,6297.395,3
271748,940,1,1113.84,1
271749,60,5,14556.164999999999,2
271750,1058,1,927.095,1
271751,422,1,5012.28,0
271753,885,1,1991.21,1
271756,697,2,7624.5,1
271757,188,3,5695.17,3
271758,22,2,4291.82,0
271760,272,4,6641.05,3
271762,368,3,11728.47,3
271763,4,4,6132.75,3
271764,62,4,9138.349999999999,3
271766,209,4,10950.55,3
271768,28,2,2460.835,0
271769,26,3,9400.234999999999,3
271770,339,3,15693.210000000001,2
271771,300,2,4873.05,0
271772,301,2,6157.0599999999995,0
271775,607,3,18673.395,2
271776,237,1,934.83,0
271777,327,1,4253.145,0
271778,97,2,2703.935,0
271784,64,6,10339.485,2
271787,266,2,7390.24,3
271788,145,3,4781.335,3
271789,159,4,7146.035,3
271790,62,3,3808.935,0
271791,462,4,17954.04,2
271793,56,5,11943.945,2
271794,520,1,5132.725,1
271797,424,7,26169.715,2
271799,340,1,1554.735,0
271803,511,2,5559.255,0
271805,581,3,5299.58,3
271806,253,4,12350.585,2
271807,1097,1,7193.55,1
271808,191,4,10842.26,3
271810,88,4,13580.449999999999,2
271811,177,4,21001.629999999997,2
271813,704,3,8780.33,3
271814,327,3,9003.539999999999,3
271815,540,2,7039.955,1
271816,480,3,5582.46,3
271817,2,5,9739.47,2
271818,2,4,10888.67,3
271820,496,3,11382.605,3
271821,242,5,5463.12,3
271822,388,5,17325.295,2
271823,614,2,7026.695,1
271824,176,1,784.55,0
271825,150,3,3712.8,0
271827,1040,1,969.085,1
271831,696,1,186.745,1
271832,365,3,10731.76,3
271833,23,4,14660.035,2
271834,128,8,35814.155,2
271836,329,2,8389.16,3
271838,699,2,3709.4849999999997,1
271839,278,1,4790.175,0
271843,521,2,4561.44,1
271844,123,1,1651.975,0
271845,877,3,14177.15,3
271846,453,2,1937.065,0
271847,514,2,3737.1099999999997,0
271849,983,1,7817.875,1
271850,39,2,1947.0100000000002,0
271851,516,4,17384.965,2
271854,59,4,15866.695,2
271855,418,2,8017.88,3
271858,23,6,9000.225,2
271859,7,2,6258.72,0
271862,397,4,17160.65,2
271863,373,3,11718.525000000001,3
271866,280,3,9728.42,3
271867,478,2,9737.259999999998,3
271868,98,4,3359.2,3
271872,451,2,10708.555,3
271873,99,4,6529.445,3
271875,6,3,13564.98,3
271876,127,1,108.29,0
271880,404,2,6460.9349999999995,0
271882,524,1,3404.505,1
271883,634,1,2782.39,1
271885,674,2,3027.7,1
271887,247,4,6781.385,3
271888,65,3,9081.995,3
271889,631,1,152.49,1
271891,418,2,10287.55,3
271893,459,1,1150.305,0
271894,429,1,3390.14,0
271897,1102,1,6171.425,1
271898,54,3,11726.26,3
271900,710,1,5110.625,1
271901,827,3,4318.34,1
271903,190,4,14051.18,2
271905,25,2,9884.225,3
271907,512,4,9359.35,3
271910,29,4,11833.445,2
271911,343,4,14486.55,2
271912,6,1,3177.98,0
271913,252,1,1102.79,0
271914,206,3,5203.445000000001,3
271915,710,1,3637.66,1
271916,127,3,6097.39,3
271917,1104,1,329.29,1
271918,183,1,3718.325,0
271920,59,3,7487.48,3
271922,393,1,1654.185,0
271923,157,4,8249.93,3
271924,7,2,8695.245,3
271927,481,4,10670.985,3
271928,794,2,5559.255,1
271935,115,2,6553.755,0
271936,952,2,6780.28,1
271937,27,4,4108.389999999999,3
271940,512,3,15552.875,3
271942,646,1,4580.225,1
271943,855,1,338.13,1
271944,31,2,9204.65,3
271945,209,3,9772.62,3
271948,579,1,1573.52,1
271950,181,2,7255.43,0
271951,434,2,3085.16,0
271952,189,2,2665.26,0
271954,821,1,4916.145,1
271955,815,2,4194.58,1
271957,59,1,4729.4,0
271958,481,2,7116.200000000001,0
271959,34,6,18990.53,2
271961,70,6,12547.275,2
271963,483,1,7812.35,0
271964,641,1,2727.14,1
271966,461,2,1371.305,0
271968,1090,1,4817.8,1
271969,180,4,11953.89,2
271970,1028,2,6418.945,1
271971,33,6,23342.02,2
271972,23,4,5412.29,3
271973,152,2,2856.425,0
271974,21,2,7712.9,3
271975,298,6,20511.01,2
271978,61,1,1477.385,0
271981,99,3,5857.605,3
271982,148,3,10147.215,3
271985,876,1,377.91,1
271986,386,4,9919.585,3
271987,518,2,6032.195,1
271988,150,5,17802.655,2
271989,345,1,6718.4,0
271990,210,2,3301.7400000000002,0
271991,176,1,4103.97,0
271992,31,2,8197.994999999999,3
271993,672,3,5532.735000000001,1
271994,180,2,3574.6749999999997,0
272002,524,2,13878.8,3
272003,222,3,5096.26,3
272005,340,2,5909.54,0
272006,122,6,19051.305,2
272007,208,1,438.685,0
272009,308,3,12711.92,3
272016,516,3,6291.87,3
272017,452,4,11011.325,3
272018,205,4,8490.82,3
272019,38,2,1791.205,0
272021,66,2,10465.455,3
272023,464,2,5310.63,0
272026,702,4,11427.91,3
272029,401,3,9862.125,3
272030,423,3,5973.63,3
272032,551,2,11972.675,3
272035,644,4,7731.685,3
272037,305,2,5012.280000000001,0
272038,131,2,5666.4400000000005,0
272042,949,1,3208.92,1
272043,363,2,9251.060000000001,3
272044,66,1,3359.2,0
272045,400,5,14128.53,2
272046,1005,1,2707.25,1
272047,61,3,5012.28,3
272048,882,1,339.235,1
272049,522,4,10004.67,3
272050,342,2,10733.970000000001,3
272054,539,2,9290.84,3
272055,223,1,6226.675,0
272056,982,2,5984.68,1
272057,552,2,6370.325,1
272059,37,3,8963.76,3
272060,509,1,6834.425,1
272062,216,3,10400.26,3
272063,236,3,1680.705,0
272067,155,1,4839.9,0
272069,6,4,10927.345,3
272070,175,3,7849.92,3
272071,998,1,1193.4,1
272074,387,3,9858.810000000001,3
272075,361,4,4425.525,3
272077,56,3,10838.945,3
272079,150,5,12612.470000000001,2
272080,330,3,10611.315,3
272081,54,2,9178.130000000001,3
272086,99,4,11348.349999999999,3
272088,84,4,9431.175,3
272091,366,1,886.21,0
272093,283,1,1476.28,0
272094,752,1,2685.15,1
272098,88,6,16613.675,2
272101,555,2,5684.12,1
272103,30,3,2871.895,0
272104,451,1,567.97,0
272105,21,2,2737.085,0
272110,189,2,10002.46,3
272111,124,4,8530.6,3
272115,390,2,3449.8100000000004,0
272116,251,4,9119.565,3
272117,99,2,5717.2699999999995,0
272118,176,2,2661.9449999999997,0
272120,519,2,7446.595,3
272121,889,1,4219.995,1
272122,95,2,4199.0,0
272124,373,2,1307.215,0
272126,578,3,7664.280000000001,3
272127,57,4,13114.14,2
272128,253,2,3558.1,0
272129,631,2,10503.025,1
272130,921,1,4856.475,1
272136,276,2,2485.145,0
272137,59,1,1933.75,0
272140,909,1,262.99,1
272141,484,2,7706.27,3
272142,29,4,14924.130000000001,2
272143,53,4,6151.535,3
272144,38,5,15499.835,2
272145,6,4,18328.635000000002,2
272147,1076,1,766.87,1
272148,212,2,3239.8599999999997,0
272151,247,1,4243.2,0
272152,213,2,3886.285,0
272153,61,2,6371.43,0
272154,252,1,327.08,0
272155,639,1,1801.15,1
272158,673,1,958.035,1
272160,62,1,4266.405,0
272162,90,2,3742.635,0
272163,222,4,5101.785,3
272165,734,4,12582.635,3
272168,119,2,3371.355,0
272170,736,1,310.505,1
272171,400,3,3540.42,0
272172,70,3,5944.9,3
272173,302,1,2712.775,0
272174,768,2,11608.025,1
272177,753,3,5269.745,1
272181,243,2,4993.495,0
272183,766,1,1560.26,1
272186,152,3,8157.11,3
272187,577,2,3670.8100000000004,1
272189,174,4,6944.924999999999,3
272191,710,1,3593.46,1
272192,149,4,10640.045,3
272193,641,3,9067.630000000001,3
272194,459,2,2130.44,0
272195,641,3,12858.885,3
272197,280,3,6227.78,3
272198,91,4,11969.36,2
272200,269,1,143.65,0
272201,57,3,10351.64,3
272202,664,1,3589.04,1
272207,115,5,22182.875,2
272208,298,3,8851.05,3
272209,453,2,5931.64,0
272210,671,1,556.92,1
272212,70,4,9358.244999999999,3
272217,100,4,10540.595,3
272219,978,1,2685.15,1
272221,465,2,1133.73,0
272222,549,1,461.89,1
272223,238,2,6591.325,0
272225,305,4,11419.07,3
272228,159,4,13718.575,2
272229,579,1,6812.325,1
272230,149,1,299.455,0
272231,784,2,5052.0599999999995,1
272237,851,2,7907.38,1
272238,187,2,6547.125,0
272241,518,3,9041.11,3
272242,177,5,14444.56,2
272243,361,3,7164.82,3
272245,190,4,9941.685000000001,3
272248,67,2,5552.625,0
272249,829,3,6146.01,1
272252,126,3,6807.905000000001,3
272253,125,1,422.11,0
272255,56,4,10179.26,3
272256,706,2,7014.539999999999,1
272258,117,1,1229.865,0
272259,453,1,2350.335,0
272261,270,3,4205.63,3
272262,973,1,344.76,1
272264,310,5,16578.315,2
272267,161,1,7276.425,0
272268,982,2,2543.71,1
272269,513,1,4942.665,1
272271,830,1,2293.98,1
272274,423,4,4634.37,3
272275,883,1,1922.7,1
272277,397,1,6462.04,0
272279,125,4,15580.5,2
272285,211,1,890.63,0
272286,23,8,12496.445,2
272287,982,1,1362.465,1
272289,484,2,6106.23,0
272290,404,2,3128.255,0
272292,884,3,2408.9,1
272295,611,2,4285.1900000000005,1
272297,223,3,5707.325,3
272299,150,3,5184.66,3
272300,451,1,4928.3,0
272301,645,3,10822.369999999999,3
272305,752,3,6295.185,1
272306,768,1,823.225,1
272308,249,3,8022.3,3
272312,30,2,2168.0099999999998,0
272313,25,2,1528.2150000000001,0
272316,64,3,10461.035,3
272317,55,5,10213.515,2
272318,697,3,9079.785,3
272321,242,1,1111.63,0
272322,161,6,18745.22,2
272323,542,1,2070.77,1
272324,372,3,7581.405000000001,3
272326,35,2,1639.82,0
272327,85,6,3867.5,3
272328,33,3,3565.835,0
272329,297,2,1354.73,0
272330,65,2,9853.285,3
272331,59,2,2355.8599999999997,0
272336,29,5,10089.755000000001,2
272337,125,2,4286.295,0
272338,882,1,3848.715,1
272339,55,4,14233.505000000001,2
272341,129,7,9304.1,2
272342,312,1,1131.52,0
272343,824,1,4733.82,1
272344,272,2,4048.72,0
272346,692,1,293.93,1
272348,517,2,1690.65,0
272349,154,4,15342.925000000001,2
272352,544,2,1803.3600000000001,1
272353,175,2,5158.14,0
272354,298,5,21895.575,2
272355,424,2,1571.31,0
272356,698,1,4637.685,1
272357,158,5,7268.6900000000005,3
272358,145,6,19467.89,2
272359,246,1,3524.95,0
272362,180,2,2777.9700000000003,0
272363,149,4,9733.945,3
272365,954,1,646.425,1
272368,91,2,4579.12,0
272369,155,4,7509.580000000001,3
272371,250,4,7504.055,3
272373,66,3,10931.765,3
272374,1008,2,3419.975,1
272375,55,5,17947.41,2
272378,1045,1,2528.24,1
272379,125,3,3918.33,0
272382,430,2,12343.955,3
272383,246,4,14926.34,2
272385,519,1,1635.4,1
272386,236,2,8343.855,3
272387,65,4,11398.075,2
272388,766,1,1586.78,1
272389,587,1,5939.375,1
272392,29,2,3390.14,0
272393,125,1,142.545,0
272395,674,1,2787.915,1
272396,180,2,9779.25,3
272399,39,2,5387.9800000000005,0
272400,119,2,4928.3,0
272401,457,1,3924.96,0
272402,343,2,6336.07,0
272403,417,3,6143.8,3
272404,119,2,4910.62,0
272407,65,1,1763.58,0
272409,392,4,9294.155,3
272410,639,1,4365.855,1
272411,147,5,14510.86,2
272412,515,2,2269.67,0
272414,31,3,7774.779999999999,3
272415,187,7,16661.19,2
272416,341,7,24340.94,2
272417,144,2,3356.99,0
272418,693,2,3997.89,1
272420,129,2,5593.51,0
272423,34,1,235.365,0
272424,481,2,11307.465,3
272425,153,3,6664.255,3
272426,221,3,9089.73,3
272427,430,5,8464.300000000001,3
272428,84,6,20158.515,2
272431,174,5,8165.95,3
272433,155,1,5839.925,0
272434,282,3,5799.040000000001,3
272435,390,4,5942.6900000000005,3
272436,215,3,4702.88,3
272437,56,3,8550.49,3
272438,180,4,8697.455,3
272440,92,4,10269.869999999999,3
272441,123,5,10550.54,2
272442,124,5,10518.494999999999,2
272447,428,3,5234.385,3
272449,303,1,524.875,0
272450,217,2,2071.875,0
272455,732,1,2760.29,1
272456,35,4,4280.77,3
272457,487,3,7333.885,3
272463,21,3,11121.824999999999,3
272465,636,2,4179.11,1
272467,223,2,3929.38,0
272470,95,2,922.675,0
272471,670,3,8441.095,3
272472,539,1,3624.4,1
272473,131,6,11830.130000000001,2
272474,465,2,5381.35,0
272475,584,3,9032.27,3
272476,156,2,3195.66,0
272478,922,2,3135.9900000000002,1
272479,387,3,7194.655,3
272482,27,7,21041.41,2
272483,1036,1,3818.88,1
272484,3,2,8112.91,3
272485,125,3,7737.209999999999,3
272487,943,1,4287.4,1
272488,129,1,6199.05,0
272489,576,1,570.18,1
272493,273,3,7662.07,3
272494,154,4,13290.939999999999,2
272495,208,2,5476.38,0
272497,215,4,8361.535,3
272500,62,6,15614.755,2
272501,32,7,21366.28,2
272502,1098,1,1965.795,1
272503,513,2,3381.3,0
272506,185,3,2558.075,0
272508,29,5,6736.08,3
272509,942,1,358.02,1
272510,783,3,4414.475,1
272511,70,3,5928.325,3
272513,817,1,5066.425,1
272514,92,2,1980.1599999999999,0
272515,21,5,10919.61,2
272517,641,3,6245.46,1
272518,148,7,23140.91,2
272520,391,2,11641.175,3
272521,886,2,2102.815,1
272524,394,2,9035.585000000001,3
272525,372,4,8842.210000000001,3
272526,160,7,19482.255,2
272528,121,5,15644.59,2
272529,6,5,9506.315,2
272530,397,1,1425.45,0
272532,61,7,18312.06,2
272533,403,1,4353.7,0
272534,25,1,1720.485,0
272535,268,1,835.38,0
272536,311,2,2153.645,0
272540,399,5,11846.705,2
272541,525,1,1939.275,1
272542,1032,1,3370.25,1
272544,269,4,9123.985,3
272545,460,1,2152.54,0
272546,184,5,21547.5,2
272547,617,2,10887.564999999999,3
272549,29,1,338.13,0
272554,365,1,1005.55,0
272555,97,3,5596.825,3
272556,24,5,16683.29,2
272557,395,5,9598.03,2
272558,452,1,613.275,0
272559,62,6,9207.965,2
272561,388,1,603.33,0
272562,418,1,2569.125,0
272564,175,3,6534.97,3
272565,343,3,4121.650000000001,3
272566,272,2,5250.96,0
272568,662,5,14418.04,2
272569,304,2,4604.535,0
272573,147,2,7907.38,3
272574,25,1,7458.75,0
272575,693,1,1825.46,1
272580,85,4,14920.815,2
272582,429,3,3150.355,0
272584,59,2,6409.0,0
272585,85,1,5489.64,0
272587,849,1,97.24,1
272589,643,2,3888.495,1
272591,426,3,6854.315,3
272592,180,1,3939.325,0
272593,270,4,11023.48,3
272594,427,2,10070.970000000001,3
272595,734,2,4738.24,1
272596,434,1,3275.22,0
272598,272,4,11759.41,3
272602,877,3,8750.495,1
272603,219,4,12509.705,2
272604,152,1,2249.78,0
272606,768,1,3381.3,1
272607,181,2,4982.445,0
272610,450,2,6856.525,0
272613,434,3,5876.389999999999,3
272614,190,1,4541.55,0
272615,128,4,8769.28,3
272617,710,3,4034.355,1
272618,393,1,1845.35,0
272621,307,1,2877.42,0
272622,83,4,10981.49,3
272623,1100,1,232.05,1
272626,544,3,4621.110000000001,3
272627,513,4,10219.04,3
272629,97,4,11557.195,2
272632,1099,1,3460.86,1
272633,644,4,19281.145,2
272634,365,4,11542.83,3
272636,395,4,6285.24,3
272638,99,3,10866.57,3
272639,332,4,11655.54,3
272640,954,1,1513.85,1
272642,239,4,8034.455,3
272645,602,4,14293.175000000001,2
272648,185,3,12135.11,3
272649,765,3,6188.0,1
272650,1101,1,791.18,1
272652,113,3,13210.275,3
272653,273,2,5582.46,0
272654,487,1,2038.725,0
272655,423,2,7973.68,3
272656,26,1,3650.92,0
272659,28,2,6179.16,0
272660,881,1,249.73,1
272661,481,1,948.09,0
272662,457,1,1569.1,0
272663,313,4,11667.695,3
272664,217,3,9550.515,3
272665,126,4,7679.75,3
272666,152,3,5048.745,3
272667,821,1,5737.16,1
272670,88,3,9873.175,3
272671,61,3,3445.39,0
272672,361,2,8994.7,3
272673,729,3,12579.32,3
272675,520,1,354.705,1
272676,973,1,91.715,1
272678,723,2,5048.745,1
272679,60,3,5330.52,3
272680,456,3,9282.0,3
272681,268,2,3608.9300000000003,0
272683,62,2,2300.6099999999997,0
272684,584,1,3152.565,1
272686,937,2,11055.525000000001,1
272687,793,3,7332.78,1
272688,248,2,8781.435,3
272689,243,3,12148.369999999999,3
272690,268,3,8697.455,3
272692,188,2,4511.715,0
272696,310,4,7754.89,3
272697,976,2,1677.39,1
272699,279,2,5742.6849999999995,0
272702,61,1,4660.89,0
272703,88,4,9273.16,3
272704,161,4,12117.43,2
272706,1117,1,1994.525,1
272708,222,3,9140.56,3
272713,389,2,8409.05,3
272716,177,1,1179.035,0
272717,798,1,1093.95,1
272718,53,3,10433.41,3
272719,398,2,5927.22,0
272720,464,7,11673.22,2
272721,61,2,959.14,0
272722,155,1,1337.05,0
272723,879,3,4482.985,1
272724,94,1,3086.265,0
272726,453,2,5940.48,0
272727,583,3,9504.105,3
272728,730,3,4144.855,1
272729,553,1,4972.5,1
272730,1038,1,2932.67,1
272731,129,2,8045.504999999999,3
272735,424,1,1370.2,0
272736,979,2,3968.055,1
272738,120,3,10550.539999999999,3
272739,400,2,5155.93,0
272740,645,2,3755.895,1
272741,85,5,12910.82,2
272742,53,7,15768.349999999999,2
272744,635,2,1264.12,1
272749,708,1,5657.6,1
272752,338,3,4193.475,3
272756,418,2,6807.905000000001,0
272757,30,5,14663.35,2
272759,66,3,2165.8,0
272760,1008,1,4969.185,1
272761,152,4,17470.05,2
272765,64,2,2650.895,0
272767,314,3,4666.415,3
272768,131,3,6822.27,3
272771,386,3,8506.29,3
272772,522,3,8944.975,3
272773,216,4,4856.474999999999,3
272774,1062,1,3288.48,1
272775,100,5,13747.305,2
272777,6,3,10444.460000000001,3
272783,666,1,3653.13,1
272784,731,1,3924.96,1
272785,1,1,1047.54,0
272790,338,1,1445.34,0
272791,454,2,7305.155000000001,3
272794,486,2,5113.9400000000005,0
272795,32,2,2011.1,0
272796,390,6,6901.83,2
272797,53,3,11147.24,3
272799,223,8,25773.02,2
272801,240,3,5984.68,3
272802,251,2,6930.56,0
272803,330,5,11483.16,2
272804,584,3,3177.98,1
272806,113,1,4641.0,0
272807,83,2,3776.89,0
272808,605,2,2539.29,1
272809,90,6,15611.44,2
272812,883,1,6060.925,1
272813,151,3,4989.075,3
272815,831,2,2645.37,1
272816,250,4,7747.155000000001,3
272817,371,4,12233.455,3
272820,87,1,6574.75,0
272821,980,1,2165.8,1
272822,1089,1,2801.175,1
272823,65,4,7613.45,3
272824,582,3,15160.6,3
272825,144,3,9544.99,3
272830,252,2,2728.245,0
272831,609,4,14072.175,2
272832,588,1,285.09,1
272833,117,3,5299.58,3
272835,220,1,7298.525,0
272837,28,4,4980.235,3
272838,489,1,4601.22,0
272839,161,5,12519.65,2
272841,481,2,3879.6549999999997,0
272842,954,1,360.23,1
272843,395,2,332.605,0
272844,729,1,943.67,1
272846,57,6,7529.47,2
272847,64,5,14937.39,2
272848,366,1,2874.105,0
272849,708,4,10391.42,3
272852,282,1,2744.82,0
272855,694,2,2116.075,1
272857,118,3,8742.76,3
272858,119,4,10907.455,3
272860,525,2,3720.5350000000003,1
272862,55,1,1989.0,0
272863,251,2,1288.4299999999998,0
272864,58,4,8005.725,3
272865,818,1,5541.575,1
272869,180,3,10103.015,3
272870,418,3,5686.33,3
272871,218,1,8110.7,0
272874,401,3,15660.06,2
272877,942,2,3553.6800000000003,1
272878,272,2,1633.19,0
272879,335,4,16230.24,2
272881,940,1,6095.18,1
272882,938,1,490.62,1
272883,87,4,11012.43,3
272886,425,2,1735.955,0
272887,155,2,4249.83,0
272889,114,4,9591.4,3
272892,917,1,853.06,1
272893,150,1,4234.36,0
272896,242,3,2876.315,0
272899,216,1,722.67,0
272900,96,2,2442.05,0
272902,488,3,6855.42,3
272904,488,3,12630.15,3
272906,461,2,2444.26,0
272907,372,4,5084.1050000000005,3
272910,372,4,8972.599999999999,3
272911,365,3,7795.775,3
272912,125,4,8781.435000000001,3
272913,797,1,1717.17,1
272915,30,2,2804.49,0
272916,496,1,596.7,0
272919,493,1,719.355,0
272920,517,3,7784.725,3
272921,219,1,2161.38,0
272923,434,2,4096.235,0
272924,32,3,1969.1100000000001,0
272925,389,3,5204.55,3
272926,209,4,7470.905000000001,3
272929,91,2,8032.245000000001,3
272932,55,1,1321.58,0
272933,343,4,9200.23,3
272937,425,3,3286.27,0
272938,157,1,582.335,0
272939,146,3,6663.15,3
272940,26,3,9445.54,3
272943,159,4,8645.52,3
272945,435,2,8870.939999999999,3
272948,303,4,11001.38,3
272949,129,5,15717.52,2
272950,907,1,154.7,1
272951,36,2,3549.26,0
272953,617,1,198.9,1
272954,207,3,12547.275,3
272959,448,1,2921.62,0
272961,278,4,8244.405,3
272963,428,2,5760.365,0
272964,1038,1,1989.0,1
272965,127,3,11846.705,3
272969,849,1,892.84,1
272970,460,2,7272.004999999999,3
272972,388,1,4075.24,0
272973,30,4,9551.619999999999,3
272974,581,5,15655.64,2
272975,908,1,4591.275,1
272976,692,3,7821.19,1
272978,274,3,7206.81,3
272981,273,1,4733.82,0
272982,361,2,7185.8150000000005,0
272986,847,1,2469.675,1
272987,478,3,9602.45,3
272990,851,1,7016.75,1
272992,430,2,6638.84,0
272993,36,3,10698.61,3
272995,708,5,13345.085,2
272996,22,3,8836.685000000001,3
272997,726,3,7480.849999999999,1
272999,37,1,1085.11,0
273004,456,1,5153.72,0
273005,209,3,6008.99,3
273009,31,2,4124.965,0
273010,183,4,8231.145,3
273011,480,2,4277.455,0
273012,541,2,6858.735000000001,1
273014,68,6,12667.72,2
273015,39,1,729.3,0
273016,62,2,7171.450000000001,0
273017,120,3,4434.365,3
273019,1100,1,722.67,1
273020,212,1,438.685,0
273023,2,3,9383.66,3
273025,387,3,11179.285,3
273026,24,4,9477.585,3
273027,93,2,5905.12,0
273029,906,1,4022.2,1
273030,333,4,9110.725,3
273031,1123,1,1268.54,1
273032,521,2,6667.57,1
273033,557,2,5497.375,1
273034,969,2,6020.04,1
273035,710,1,2371.33,1
273037,556,3,5821.14,3
273038,329,3,13182.650000000001,3
273040,525,5,13951.73,2
273043,31,3,3992.365,0
273045,1010,2,2466.36,1
273051,144,4,10529.545,3
273052,275,3,4560.335,3
273053,331,5,21866.845,2
273056,679,1,4452.045,1
273058,339,4,10599.16,3
273060,68,3,2914.99,0
273062,1029,1,1390.09,1
273063,1035,1,2965.82,1
273065,66,3,5961.475,3
273067,4,2,2322.71,0
273070,543,2,1924.9099999999999,1
273071,122,2,3356.9900000000002,0
273075,6,3,12064.39,3
273076,150,2,9799.14,3
273077,35,4,7068.6849999999995,3
273080,785,1,5199.025,1
273081,334,4,10290.865,3
273083,391,2,8538.335000000001,3
273084,337,2,3383.51,0
273085,209,2,8085.285,3
273086,706,1,934.83,1
273088,85,3,10203.57,3
273091,403,5,10480.925,2
273092,761,1,4150.38,1
273094,32,5,13932.945,2
273095,29,5,7953.79,3
273096,428,1,3491.8,0
273099,96,3,7098.52,3
273100,343,2,2138.175,0
273101,633,2,5658.705,1
273103,186,3,10535.07,3
273105,890,1,96.135,1
273106,55,3,3840.9800000000005,0
273107,1089,1,4027.725,1
273109,726,2,1430.975,1
273110,539,2,2323.815,1
273112,340,3,7916.219999999999,3
273113,461,3,3118.3099999999995,0
273114,787,3,3269.6949999999997,1
273115,784,2,11967.150000000001,1
273116,910,1,3257.54,1
273119,61,5,8890.83,2
273120,221,4,16326.375,2
273121,190,2,5006.755,0
273122,211,1,1226.55,0
273123,39,6,9331.725,2
273124,1005,1,1017.705,1
273125,276,4,9185.865,3
273127,54,4,6663.15,3
273128,178,3,6353.75,3
273131,387,2,7402.395,3
273133,246,1,3054.22,0
273135,38,2,4879.68,0
273136,189,2,1719.3799999999999,0
273139,759,1,3200.08,1
273140,91,5,25986.285,2
273141,268,3,3539.315,0
273143,557,3,5638.815,3
273146,281,1,3757.0,0
273149,113,5,15736.305,2
273150,710,1,2297.295,1
273151,280,4,7809.035,3
273153,612,1,5383.56,1
273155,99,4,6105.125,3
273156,97,2,8761.545,3
273157,386,2,3574.6749999999997,0
273160,56,2,7213.4400000000005,0
273162,65,7,12421.305,2
273166,490,2,2552.55,0
273167,21,4,18075.59,2
273168,700,1,3204.5,1
273169,396,1,7094.1,0
273170,844,2,3829.93,1
273171,338,3,3741.5299999999997,0
273172,304,4,13773.825,2
273173,820,2,5237.700000000001,1
273174,8,2,4715.035,0
273175,148,3,14187.095,3
273179,314,2,6687.46,0
273181,460,4,11325.145,3
273183,184,2,2403.375,0
273184,115,3,11602.5,3
273185,300,3,6427.785,3
273186,641,1,2134.86,1
273187,846,1,5237.7,1
273190,266,3,7455.435,3
273191,423,1,1469.65,0
273192,1096,1,2000.05,1
273193,614,1,702.78,1
273194,97,2,5122.78,0
273195,524,1,824.33,1
273197,852,2,2753.66,1
273198,123,5,15736.305,2
273199,367,2,6025.5650000000005,0
273201,492,2,3491.8,0
273202,490,1,974.61,0
273203,615,1,1363.57,1
273205,88,2,6988.02,0
273207,266,5,10666.565,2
273213,119,3,4208.945,3
273214,174,3,6603.48,3
273215,250,1,676.26,0
273216,425,3,3170.245,0
273217,99,4,10550.54,3
273218,68,1,1308.32,0
273219,344,1,1571.31,0
273220,99,3,9711.845000000001,3
273221,936,2,11421.279999999999,1
273222,305,2,6696.3,0
273223,363,1,3527.16,0
273225,313,2,2141.49,0
273226,488,1,1037.595,0
273227,342,2,3432.13,0
273229,277,5,10991.435,2
273230,54,2,2751.45,0
273231,160,4,4787.965,3
273233,343,3,7460.96,3
273236,206,2,2407.795,0
273237,820,2,4132.7,1
273238,640,2,2612.22,1
273239,1032,1,3858.66,1
273240,218,2,4119.4400000000005,0
273243,489,4,10677.615,3
273247,544,2,8455.46,3
273248,310,2,6845.475,0
273250,3,4,16285.49,2
273251,29,4,5231.07,3
273254,55,3,5039.905,3
273255,329,1,1326.0,0
273256,676,2,1733.745,1
273257,337,3,12319.644999999999,3
273258,67,4,8718.45,3
273261,670,2,7378.085,1
273263,343,1,2519.4,0
273264,245,3,9130.615,3
273267,368,2,6880.834999999999,0
273269,299,1,534.82,0
273270,100,3,3889.6000000000004,0
273271,21,3,4780.2300000000005,3
273273,1122,1,5295.16,1
273275,854,1,3049.8,1
273278,188,2,7928.375,3
273279,57,3,3369.145,0
273280,421,1,202.215,0
273281,1099,1,892.84,1
273285,218,3,16576.105,2
273286,616,3,4477.46,1
273287,156,2,3994.5750000000003,0
273290,124,5,7571.46,3
273292,93,2,4360.33,0
273293,32,1,973.505,0
273296,85,3,9841.13,3
273299,179,4,11825.71,2
273300,614,1,4234.36,1
273302,87,2,6652.1,0
273303,511,1,5773.625,1
273304,8,3,7194.655,3
273305,573,4,8332.805,3
273306,160,2,5443.23,0
273307,245,4,15552.875,2
273308,90,3,5831.085,3
273309,35,1,3029.91,0
273310,366,3,6500.715,3
